,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0,20,20,-30,-30,-10,30,30,-10,0,0,-20,0,10,10,10,10,-10,-30,10,20,10,-10,10
1,10,20,10,-10,-20,-30,10,10,0,20,30,10,0,-30,-10,30,20,0,-10,-30,10,10,20,0
2,-10,-10,-10,0,10,30,20,-10,-10,-10,0,30,30,20,0,-30,-10,30,30,-20,-20,-30,20,30
3,0,-10,-20,0,30,10,10,-10,-10,-20,30,30,30,-20,-30,-20,10,20,30,0,-30,-30,10,20
4,-20,-10,10,30,30,-20,-30,-20,0,20,30,30,-20,-20,10,30,20,-10,-30,-10,10,30,0,-10
5,20,-20,0,20,-20,-20,-10,20,20,10,10,20,10,-20,-10,10,0,0,30,30,-10,-30,-20,-20
6,0,-10,20,10,0,-10,0,10,0,0,10,30,-10,-10,10,-10,-10,0,-20,-20,20,20,-10,0
7,0,20,20,0,-30,-20,10,30,20,-20,-20,-20,-10,20,30,20,-10,-30,-20,-30,0,0,30,20
8,0,-20,-20,0,30,20,10,-20,0,30,30,-20,-10,10,0,10,10,-20,-10,-20,20,10,20,10
9,0,10,10,-10,0,10,-30,-30,20,0,30,10,-10,20,30,-10,-20,-30,-10,20,30,20,-20,0
10,0,0,-20,-10,0,10,10,20,20,20,10,-20,-20,10,20,20,10,-20,-20,-20,0,30,20,30
11,0,20,20,0,-30,-30,-10,30,20,30,20,-10,-30,-30,-20,20,30,10,0,-10,10,-10,-20,-10
12,-10,10,10,20,10,-10,-30,-10,-10,20,30,10,10,-30,-20,10,20,30,-10,-30,-30,10,30,30
13,0,0,10,-10,-10,-10,-10,20,10,20,0,-20,-20,10,20,0,20,-10,-30,0,10,30,30,10
14,-20,0,20,10,-10,-10,-10,10,30,30,0,-10,10,20,0,10,-20,0,-10,-20,0,20,20,20
15,10,0,0,10,10,-20,-20,0,20,30,0,0,-20,10,-10,0,20,20,0,-10,-10,-20,10,0
